дата,число,месяц,год,время,часы,S1CO2,S2CO2,S3CO2,S4CO2,S5CO2,S6CO2,S7CO2,S8CO2
28/11/11 14:30,28,11,2011,2:30:00 PM,14.5,394.290009,393.529999,392.429993,395.149994,408.149994,420.600006,438.799988,453.549988
28/11/11 14:59,28,11,2011,3:00:00 PM,15.0,393.709991,393.059998,392.410004,397.649994,416.839996,425.970001,438.869995,452.690002
28/11/11 15:29,28,11,2011,3:30:00 PM,15.5,394.970001,393.75,393.290009,393.339996,410.690002,429.440002,446.059998,459.720001
28/11/11 15:59,28,11,2011,4:00:00 PM,16.0,395.720001,394.48999,394.410004,397.309998,413.809998,432.540009,445.920013,459.440002
28/11/11 16:29,28,11,2011,4:30:00 PM,16.5,396.970001,395.459991,394.790009,399.790009,426.149994,435.160004,449.25,459.109985
28/11/11 16:59,28,11,2011,5:00:00 PM,17.0,397.380005,395.549988,395.649994,422.589996,457.149994,473.329987,481.48999,487.329987
28/11/11 17:29,28,11,2011,5:30:00 PM,17.5,399,398.420013,408.790009,416.420013,425.679993,435.570007,449.230011,458.170013
28/11/11 17:59,28,11,2011,6:00:00 PM,18.0,399.549988,401.329987,448.26001,438.059998,434.76001,434.100006,438.040009,439.619995
28/11/11 18:29,28,11,2011,6:30:00 PM,18.5,404.23999,408.329987,434.480011,439.920013,437.399994,440.429993,442.369995,443.209991
28/11/11 18:59,28,11,2011,7:00:00 PM,19.0,405.26001,412.079987,444.51001,451.48999,452.369995,456.429993,456.51001,457.269989
28/11/11 19:29,28,11,2011,7:30:00 PM,19.5,406.779999,417.059998,454.149994,462.959991,463.619995,464.570007,465.899994,466.899994
28/11/11 19:59,28,11,2011,8:00:00 PM,20.0,425.890015,440.579987,447.839996,457.890015,478.679993,489.959991,496.179993,501.76001
28/11/11 20:29,28,11,2011,8:30:00 PM,20.5,431.980011,439.959991,452.329987,463.220001,464.880005,466.660004,469.25,471.040009
28/11/11 20:59,28,11,2011,9:00:00 PM,21.0,436.299988,447.420013,460,473.910004,478.350006,484.880005,488.23999,491.369995
28/11/11 21:29,28,11,2011,9:30:00 PM,21.5,425.869995,450.25,469.470001,478.480011,480.700012,480.76001,481.850006,484.609985
28/11/11 21:59,28,11,2011,10:00:00 PM,22.0,445.290009,463.410004,473.459991,476.940002,482,479.179993,481.079987,482.230011
28/11/11 22:29,28,11,2011,10:30:00 PM,22.5,445.410004,466.5,473.799988,477.950012,482,483.279999,484.619995,486.290009
28/11/11 22:59,28,11,2011,11:00:00 PM,23.0,447.48999,467.75,476.790009,482.359985,487.070007,487.640015,488.440002,490.320007
28/11/11 23:29,28,11,2011,11:30:00 PM,23.5,437.339996,453.190002,459.839996,469.649994,475.380005,472.690002,474.019989,474.910004
28/11/11 23:59,28,11,2011,12:00:00 AM,0.0,454.559998,462.200012,468.75,474.100006,476.350006,478.450012,478.540009,479.929993
29/11/11 0:29,29,11,2011,12:30:00 AM,0.5,443.119995,455.230011,463.070007,469.890015,471.859985,471.640015,472.320007,473.589996
29/11/11 0:59,29,11,2011,1:00:00 AM,1.0,440.799988,454.179993,462.920013,470.23999,473.230011,474.660004,475.640015,477.26001
29/11/11 1:29,29,11,2011,1:30:00 AM,1.5,453.670013,459.910004,467.299988,475.040009,477.589996,479.179993,480.01001,481.540009
29/11/11 1:59,29,11,2011,2:00:00 AM,2.0,454.660004,459.470001,463.220001,470.920013,473.190002,473.100006,473.920013,474.679993
29/11/11 2:29,29,11,2011,2:30:00 AM,2.5,458.540009,464.429993,471.049988,474.769989,476.059998,476.369995,476.929993,478.380005
29/11/11 2:59,29,11,2011,3:00:00 AM,3.0,457.579987,464.269989,471.920013,480.559998,484.049988,484,483.869995,484.589996
29/11/11 3:29,29,11,2011,3:30:00 AM,3.5,459.809998,468.730011,477,483.480011,487.779999,486.309998,486.459991,487.149994
29/11/11 3:59,29,11,2011,4:00:00 AM,4.0,460.769989,469.320007,477.100006,485.579987,489.910004,490.440002,490.329987,491.799988
29/11/11 4:29,29,11,2011,4:30:00 AM,4.5,465.190002,470.059998,475.559998,483.700012,485.480011,486.070007,486.390015,486.839996
29/11/11 4:59,29,11,2011,5:00:00 AM,5.0,464.399994,472.399994,480.049988,487.149994,491.339996,490.5,490.649994,491.440002
29/11/11 5:29,29,11,2011,5:30:00 AM,5.5,467.980011,473.730011,478.51001,487.420013,492.220001,493.730011,493.700012,494.299988
29/11/11 5:59,29,11,2011,6:00:00 AM,6.0,464.929993,470.209991,474.670013,483.589996,487.399994,487.880005,487.769989,488.450012
29/11/11 6:29,29,11,2011,6:30:00 AM,6.5,466.559998,472.640015,475.540009,485.570007,491.869995,490.970001,490.73999,491.850006
29/11/11 6:59,29,11,2011,7:00:00 AM,7.0,467.269989,470.429993,474.420013,480.309998,484.609985,484.769989,484.720001,485.549988
29/11/11 7:29,29,11,2011,7:30:00 AM,7.5,466.579987,466.290009,466.75,468.880005,470.679993,471.890015,471.970001,472.549988
29/11/11 7:59,29,11,2011,8:00:00 AM,8.0,458.059998,457.730011,456.399994,458.130005,465,468.809998,474.100006,476.660004
29/11/11 8:29,29,11,2011,8:30:00 AM,8.5,448.690002,447.320007,445.549988,446.649994,454.440002,464.26001,470.109985,474.779999
29/11/11 8:59,29,11,2011,9:00:00 AM,9.0,441.660004,442.920013,442.209991,445.579987,451.980011,464.420013,469.48999,476.720001
29/11/11 9:29,29,11,2011,9:30:00 AM,9.5,431,431.019989,429.660004,430.769989,439.089996,451.269989,457.269989,462.970001
29/11/11 9:59,29,11,2011,10:00:00 AM,10.0,422.980011,422.470001,421.399994,422.929993,427.220001,439.23999,447.109985,453.470001
29/11/11 10:29,29,11,2011,10:30:00 AM,10.5,419.350006,418.559998,418.109985,422.160004,427.820007,439.679993,445.829987,453.309998
29/11/11 11:00,29,11,2011,11:00:00 AM,11.0,411.579987,411.160004,410.26001,412.089996,417.880005,421.730011,429.920013,436.950012
29/11/11 11:30,29,11,2011,11:30:00 AM,11.5,407.01001,406.200012,405.700012,406.850006,412.700012,418.380005,427.01001,436.75
29/11/11 11:59,29,11,2011,12:00:00 PM,12.0,404.920013,403.570007,403.440002,404.470001,409.609985,411.459991,417.899994,426.5
29/11/11 12:29,29,11,2011,12:30:00 PM,12.5,402.410004,401.450012,401.290009,402.850006,410.589996,411.76001,421.950012,432.070007
29/11/11 12:59,29,11,2011,1:00:00 PM,13.0,401.23999,400.220001,399.700012,402.220001,411.559998,416.529999,422.839996,428.119995
29/11/11 13:29,29,11,2011,1:30:00 PM,13.5,399.700012,398.799988,398.350006,399.279999,407.920013,414.679993,425.679993,431.98999
29/11/11 13:59,29,11,2011,2:00:00 PM,14.0,399.390015,398.170013,397.450012,397.350006,402.600006,412.73999,426.540009,438.299988
29/11/11 14:29,29,11,2011,2:30:00 PM,14.5,396.701263,395.72876,395.47876,395.682495,401.003754,410.29248,422.91626,433.934998
29/11/11 14:59,29,11,2011,3:00:00 PM,15.0,394.012512,393.287506,393.507507,394.015015,399.407501,407.845001,419.292511,429.570007
29/11/11 15:29,29,11,2011,3:30:00 PM,15.5,391.323761,390.846252,391.536255,392.347504,397.811249,405.397491,415.668762,425.204987
29/11/11 15:59,29,11,2011,4:00:00 PM,16.0,388.63501,388.405029,389.565002,390.679993,396.214996,402.950012,412.044983,420.839996
29/11/11 16:29,29,11,2011,4:30:00 PM,16.5,385.946259,385.963776,387.59375,389.012512,394.618744,400.502502,408.421234,416.475006
29/11/11 16:59,29,11,2011,5:00:00 PM,17.0,383.257507,383.522522,385.622498,387.345001,393.022491,398.054993,404.797485,412.109985
29/11/11 17:29,29,11,2011,5:30:00 PM,17.5,380.568756,381.081268,383.651245,385.677521,391.426239,395.607513,401.173737,407.744995
29/11/11 17:59,29,11,2011,6:00:00 PM,18.0,377.880005,378.640015,381.679993,384.01001,389.829987,393.160004,397.549988,403.380005
29/11/11 18:29,29,11,2011,6:30:00 PM,18.5,379.26001,381.559998,388.380005,394.5,396.390015,398.100006,399.350006,401.679993
29/11/11 18:59,29,11,2011,7:00:00 PM,19.0,379.350006,381.75,387.459991,397.880005,398.730011,401.470001,402.429993,403.809998
29/11/11 19:29,29,11,2011,7:30:00 PM,19.5,378.869995,382.029999,395.089996,404.679993,403.320007,404.029999,404.559998,406
29/11/11 19:59,29,11,2011,8:00:00 PM,20.0,379.269989,384.519989,411.079987,415.420013,415.070007,417,416.799988,418.380005
29/11/11 20:29,29,11,2011,8:30:00 PM,20.5,384.48999,398.179993,415.019989,421.940002,425.100006,423.850006,424.679993,425.829987
29/11/11 20:59,29,11,2011,9:00:00 PM,21.0,388.480011,405.23999,417.190002,428.220001,432.619995,432.26001,433.25,433.869995
29/11/11 21:29,29,11,2011,9:30:00 PM,21.5,386.410004,412.559998,427.519989,436.600006,437.359985,436.890015,437.720001,438.640015
29/11/11 21:59,29,11,2011,10:00:00 PM,22.0,387.649994,415.549988,430.339996,436.76001,439.670013,441.920013,442.320007,442.910004
29/11/11 22:29,29,11,2011,10:30:00 PM,22.5,395.350006,432.399994,440.5,444.619995,447.630005,449.209991,449.880005,450.720001
29/11/11 22:59,29,11,2011,11:00:00 PM,23.0,413.799988,435.170013,444.630005,454.100006,457.290009,457.799988,458.119995,458.380005
29/11/11 23:29,29,11,2011,11:30:00 PM,23.5,412.670013,432.690002,451.190002,459.839996,461.109985,461.170013,462.149994,463.070007
29/11/11 23:59,29,11,2011,12:00:00 AM,0.0,419.839996,431.170013,450.570007,464.320007,467.920013,467.910004,466.970001,467.589996
30/11/11 0:29,30,11,2011,12:30:00 AM,0.5,422.950012,432.709991,443.399994,463.51001,468.799988,468.98999,469.950012,470.98999
30/11/11 0:59,30,11,2011,1:00:00 AM,1.0,426.940002,433.940002,446.440002,466.970001,473.290009,475.290009,475.179993,475.920013
30/11/11 1:29,30,11,2011,1:30:00 AM,1.5,423.600006,432.730011,448.470001,459.269989,465.690002,464.970001,465.149994,466.380005
30/11/11 1:59,30,11,2011,2:00:00 AM,2.0,421.850006,432.290009,448.420013,456.769989,457.720001,460.390015,460.040009,462.029999
30/11/11 2:29,30,11,2011,2:30:00 AM,2.5,425.320007,440.709991,456.230011,459.230011,461.73999,461.589996,462.25,462.920013
30/11/11 2:59,30,11,2011,3:00:00 AM,3.0,426.619995,439.649994,456.720001,472.029999,475.170013,475.470001,475.630005,477.089996
30/11/11 3:29,30,11,2011,3:30:00 AM,3.5,434.440002,443.109985,449.899994,469.940002,477.809998,476.420013,476.820007,477.73999
30/11/11 3:59,30,11,2011,4:00:00 AM,4.0,435.480011,448.700012,456.859985,469.190002,473.23999,474.309998,474.640015,475.100006
30/11/11 4:29,30,11,2011,4:30:00 AM,4.5,438.440002,452.76001,462.480011,476.209991,477.709991,476.160004,476.679993,477.850006
30/11/11 4:59,30,11,2011,5:00:00 AM,5.0,447.959991,459.480011,467.380005,477.309998,481.920013,482.5,482.540009,483.049988
30/11/11 5:29,30,11,2011,5:30:00 AM,5.5,442.649994,464.410004,480.269989,488.480011,491.799988,492.140015,492.299988,492.380005
30/11/11 5:59,30,11,2011,6:00:00 AM,6.0,452.5,467.140015,480.179993,497.670013,499.119995,498.429993,498.079987,498.619995
30/11/11 6:29,30,11,2011,6:30:00 AM,6.5,458.029999,469.339996,484.299988,497.450012,499.670013,498.98999,499.470001,499.529999
30/11/11 6:59,30,11,2011,7:00:00 AM,7.0,463.200012,471.119995,488.059998,499.220001,499.660004,500.23999,500.579987,500.179993
30/11/11 7:29,30,11,2011,7:30:00 AM,7.5,462.73999,466.290009,473.48999,478.730011,491.709991,494.339996,494.079987,495.470001
30/11/11 7:59,30,11,2011,8:00:00 AM,8.0,434.929993,435.029999,432.130005,437.380005,460.130005,472.899994,476.589996,480.440002
30/11/11 8:29,30,11,2011,8:30:00 AM,8.5,414.589996,415.149994,412.23999,414.540009,426.570007,442.089996,447.609985,451.829987
30/11/11 8:59,30,11,2011,9:00:00 AM,9.0,405.320007,405.839996,404.540009,404.950012,412.769989,418.850006,428.450012,434.25
30/11/11 9:29,30,11,2011,9:30:00 AM,9.5,398.630005,398.809998,397.48999,399.140015,405.880005,411.859985,416.839996,424.160004
30/11/11 9:59,30,11,2011,10:00:00 AM,10.0,391.399994,391.190002,389.709991,389.940002,393.019989,405.299988,407.140015,412.790009
30/11/11 10:29,30,11,2011,10:30:00 AM,10.5,384.600006,384.630005,384.390015,387.399994,389.940002,396.279999,400.820007,406.959991
30/11/11 10:59,30,11,2011,11:00:00 AM,11.0,380.190002,379.839996,379.649994,383.230011,389.829987,392.730011,399.670013,406.369995
30/11/11 11:29,30,11,2011,11:30:00 AM,11.5,378.369995,378.049988,377.470001,379.329987,386.029999,381.470001,387.619995,395.859985
30/11/11 11:59,30,11,2011,12:00:00 PM,12.0,378.420013,377.51001,377.170013,377.130005,383.299988,382.420013,387.059998,394.519989
30/11/11 12:29,30,11,2011,12:30:00 PM,12.5,378.279999,377.380005,377.040009,378.119995,383.730011,386.75,393.01001,400.98999
30/11/11 12:59,30,11,2011,1:00:00 PM,13.0,378.320007,377.799988,377.829987,381.040009,385.670013,393.829987,403.609985,413.119995
30/11/11 13:29,30,11,2011,1:30:00 PM,13.5,378.73999,378,377.339996,377.660004,382.570007,386,392.359985,401.070007
30/11/11 13:59,30,11,2011,2:00:00 PM,14.0,378.329987,376.850006,376.619995,375.619995,382.369995,386.519989,390.299988,396.829987
30/11/11 14:29,30,11,2011,2:30:00 PM,14.5,377.839996,377.200012,376.549988,380.690002,401.600006,414.359985,423.320007,429.059998
30/11/11 14:59,30,11,2011,3:00:00 PM,15.0,377.209991,376.200012,375.040009,374.329987,385.600006,394.630005,409.160004,417.420013
30/11/11 15:29,30,11,2011,3:30:00 PM,15.5,377.079987,375.950012,375.100006,372.950012,381.670013,400.01001,414.170013,422.049988
30/11/11 15:59,30,11,2011,4:00:00 PM,16.0,376.880005,375.730011,374.950012,372.339996,391.51001,406.01001,415.609985,421.670013
30/11/11 16:29,30,11,2011,4:30:00 PM,16.5,376.170013,374.450012,372.829987,379.880005,427.410004,431.299988,438.029999,443.200012
30/11/11 16:59,30,11,2011,5:00:00 PM,17.0,376.220001,373.640015,371.200012,369.5,384.630005,385.51001,400.519989,405.730011
30/11/11 17:29,30,11,2011,5:30:00 PM,17.5,375.26001,373.980011,375.700012,394.720001,392.709991,392.519989,396.23999,399.679993
30/11/11 17:59,30,11,2011,6:00:00 PM,18.0,374.459991,376.179993,386.170013,398.220001,397.320007,396.459991,397.679993,398.179993
30/11/11 18:29,30,11,2011,6:30:00 PM,18.5,376.299988,380.549988,409.109985,412.809998,414.25,415.339996,415.98999,417.059998
30/11/11 18:59,30,11,2011,7:00:00 PM,19.0,377.730011,382.850006,429.75,434.420013,435.910004,435.910004,436.950012,438.160004
30/11/11 19:29,30,11,2011,7:30:00 PM,19.5,378.890015,390.679993,441.809998,446.559998,449.23999,450.320007,449.920013,452.26001
30/11/11 19:59,30,11,2011,8:00:00 PM,20.0,390,402.470001,443.309998,457.570007,460.390015,459.76001,462.029999,462.890015
30/11/11 20:29,30,11,2011,8:30:00 PM,20.5,413.410004,423.679993,438.529999,457.170013,461.309998,459.339996,459.529999,459.820007
30/11/11 20:59,30,11,2011,9:00:00 PM,21.0,407.399994,423.130005,450.070007,459.769989,465.899994,464.730011,464.200012,466.029999
30/11/11 21:29,30,11,2011,9:30:00 PM,21.5,407.140015,431.829987,462.75,469.320007,471.76001,472.040009,472.540009,473.25
30/11/11 21:59,30,11,2011,10:00:00 PM,22.0,405.410004,427.359985,468.470001,475.170013,476.779999,478.640015,479.230011,480.200012
30/11/11 22:29,30,11,2011,10:30:00 PM,22.5,411.410004,426.290009,469.75,482.890015,484.179993,484.320007,484.529999,485.910004
30/11/11 22:59,30,11,2011,11:00:00 PM,23.0,428.76001,456.01001,481.600006,486.23999,487.75,489.170013,489.549988,490.859985
30/11/11 23:29,30,11,2011,11:30:00 PM,23.5,434.910004,451.299988,468.589996,483.190002,490.910004,492.140015,493.339996,493.980011
30/11/11 23:59,30,11,2011,12:00:00 AM,0.0,438.359985,453.51001,463.48999,483.369995,495.160004,493.079987,493.200012,493.869995
01/12/11 0:29,1,12,2011,12:30:00 AM,0.5,438.529999,452.269989,471.910004,480.709991,481.209991,481.799988,482.5,482.470001
01/12/11 0:59,1,12,2011,1:00:00 AM,1.0,444.049988,461.809998,474.869995,484.75,489.390015,489.519989,489.559998,490.459991
01/12/11 1:29,1,12,2011,1:30:00 AM,1.5,443.01001,460.549988,473.450012,489.140015,496.679993,496.48999,495.299988,496.529999
01/12/11 1:59,1,12,2011,2:00:00 AM,2.0,444.380005,456.880005,466.109985,481.299988,485.309998,486.640015,486.519989,487.630005
01/12/11 2:29,1,12,2011,2:30:00 AM,2.5,449.73999,462.049988,471.549988,474.429993,478.059998,477.779999,478.649994,479.290009
01/12/11 2:59,1,12,2011,3:00:00 AM,3.0,454.959991,463.630005,469.709991,478.01001,482.140015,483.290009,483.709991,484.73999
01/12/11 3:29,1,12,2011,3:30:00 AM,3.5,454.329987,462.890015,468.559998,474.640015,478.220001,479.140015,479.209991,479.410004
01/12/11 3:59,1,12,2011,4:00:00 AM,4.0,447.26001,460.5,469.839996,477.890015,482.76001,482.790009,482.75,483.440002
01/12/11 4:29,1,12,2011,4:30:00 AM,4.5,445.130005,460.899994,469.589996,479.320007,482.279999,482.109985,482.339996,482.98999
01/12/11 4:59,1,12,2011,5:00:00 AM,5.0,464.589996,476.299988,481.720001,487.98999,490.279999,491.329987,491.470001,492.970001
01/12/11 5:29,1,12,2011,5:30:00 AM,5.5,468.869995,478.230011,486.079987,498.980011,502.929993,503.299988,504.26001,504.619995
01/12/11 5:59,1,12,2011,6:00:00 AM,6.0,479.25,484.109985,490.619995,502.589996,507.649994,508.970001,509.160004,510.190002
01/12/11 6:29,1,12,2011,6:30:00 AM,6.5,480.670013,486.269989,490.519989,504.149994,512.02002,512.700012,513.070007,514.01001
01/12/11 6:59,1,12,2011,7:00:00 AM,7.0,479.230011,482.820007,486.980011,502.329987,513.429993,511.920013,512.090027,513.140015
01/12/11 7:29,1,12,2011,7:30:00 AM,7.5,472.100006,473.420013,474.480011,479.660004,500.299988,502.809998,502.950012,505.559998
01/12/11 7:59,1,12,2011,8:00:00 AM,8.0,452.26001,453.019989,452.450012,464,482.75,488,489.470001,491.350006
01/12/11 8:29,1,12,2011,8:30:00 AM,8.5,423.769989,423.410004,419.850006,425.480011,444.390015,457.549988,462.25,467.880005
01/12/11 8:59,1,12,2011,9:00:00 AM,9.0,403.470001,404.630005,403.350006,407.549988,417.450012,428.880005,436.040009,440.160004
01/12/11 9:30,1,12,2011,9:30:00 AM,9.5,395.98999,395.779999,394.26001,394.339996,402.040009,416.880005,422.049988,429.679993
01/12/11 10:00,1,12,2011,10:00:00 AM,10.0,388.950012,387.290009,386.070007,386.670013,394.350006,407.820007,412.529999,416.799988
01/12/11 10:29,1,12,2011,10:30:00 AM,10.5,385.5,384.279999,382.269989,382.850006,388.119995,394.480011,403.410004,408.119995
01/12/11 10:59,1,12,2011,11:00:00 AM,11.0,381.649994,380.070007,379.529999,382.230011,389.48999,394.440002,399.279999,403.720001
01/12/11 11:29,1,12,2011,11:30:00 AM,11.5,379.5,378.089996,377.359985,378.390015,386.839996,388.450012,393.839996,397.119995
01/12/11 11:59,1,12,2011,12:00:00 PM,12.0,379.73999,377.570007,376.609985,378.829987,390.480011,395.089996,400.829987,406.23999
01/12/11 12:29,1,12,2011,12:30:00 PM,12.5,381.420013,380.040009,378.519989,379.160004,385.829987,385.5,396.640015,407.570007
01/12/11 12:59,1,12,2011,1:00:00 PM,13.0,366.329987,364.660004,364.369995,372.570007,388.459991,375.410004,382.5,386.690002
01/12/11 13:29,1,12,2011,1:30:00 PM,13.5,367.609985,365.649994,365.019989,369.019989,377.350006,377.230011,383.230011,390.339996
01/12/11 13:59,1,12,2011,2:00:00 PM,14.0,372.220001,370.950012,370.880005,370.290009,371.399994,380.160004,391.970001,403.070007
01/12/11 14:29,1,12,2011,2:30:00 PM,14.5,372.929993,372.01001,371.470001,370.230011,370.089996,380.609985,392.410004,402.850006
01/12/11 14:59,1,12,2011,3:00:00 PM,15.0,372.790009,372.029999,371.299988,369.980011,373.380005,383.609985,395.76001,408.869995
01/12/11 15:29,1,12,2011,3:30:00 PM,15.5,371.429993,370.459991,369.170013,367.309998,372.73999,384.690002,400.720001,412.519989
01/12/11 15:59,1,12,2011,4:00:00 PM,16.0,371.790009,370.640015,369.769989,368.309998,374.100006,386.73999,398.019989,409.390015
01/12/11 16:29,1,12,2011,4:30:00 PM,16.5,370.809998,369.380005,368.329987,365.809998,370.839996,392.679993,404.230011,415.420013
01/12/11 16:59,1,12,2011,5:00:00 PM,17.0,370.079987,367.869995,366.140015,366.48999,391.459991,418.350006,421.179993,428.48999
01/12/11 17:29,1,12,2011,5:30:00 PM,17.5,370.23999,371.890015,377.440002,380.5,401.329987,423.660004,439.51001,450.179993
01/12/11 17:59,1,12,2011,6:00:00 PM,18.0,375.369995,376.73999,387.799988,401.540009,410.839996,413.549988,419.01001,421.779999
01/12/11 18:29,1,12,2011,6:30:00 PM,18.5,379.279999,385.26001,399.529999,408.600006,409.450012,413.339996,413.869995,415.670013
01/12/11 18:59,1,12,2011,7:00:00 PM,19.0,382.790009,388.089996,393.359985,421.109985,424.160004,427.200012,428.859985,430.459991
01/12/11 19:29,1,12,2011,7:30:00 PM,19.5,387.76001,398.100006,407.76001,428.940002,431.730011,433.390015,433.75,435.179993
01/12/11 19:59,1,12,2011,8:00:00 PM,20.0,393.720001,405.779999,425.579987,444.019989,447.829987,452.26001,453.160004,455.329987
01/12/11 20:29,1,12,2011,8:30:00 PM,20.5,393.769989,407.119995,430.619995,443.299988,444.73999,444.940002,446.470001,447.179993
01/12/11 20:59,1,12,2011,9:00:00 PM,21.0,390.839996,395.850006,442.399994,455.529999,455.709991,455.980011,456,456.559998
01/12/11 21:29,1,12,2011,9:30:00 PM,21.5,386.5,400.179993,445.48999,460.890015,461.450012,462.160004,462.829987,464.049988
01/12/11 21:59,1,12,2011,10:00:00 PM,22.0,385.579987,412.359985,455.380005,462.299988,463.5,462.640015,463.079987,463.549988
01/12/11 22:29,1,12,2011,10:30:00 PM,22.5,395.320007,427,453.230011,460.640015,462.019989,463.429993,462.890015,463.910004
01/12/11 22:59,1,12,2011,11:00:00 PM,23.0,409.269989,438.410004,458.690002,463.519989,464.130005,463.230011,463.640015,464.410004
01/12/11 23:29,1,12,2011,11:30:00 PM,23.5,409.670013,436.980011,462.700012,469.940002,471.48999,472.290009,472.570007,472.769989
01/12/11 23:59,1,12,2011,12:00:00 AM,0.0,418.779999,437.820007,457.619995,473.179993,477.019989,476.329987,476.149994,476.730011
02/12/11 0:29,2,12,2011,12:30:00 AM,0.5,412.920013,437.679993,457.01001,472.470001,476.23999,476.670013,476.540009,477.730011
02/12/11 0:59,2,12,2011,1:00:00 AM,1.0,422.980011,442.220001,453.549988,475.970001,479.149994,477.359985,477.929993,478.140015
02/12/11 1:29,2,12,2011,1:30:00 AM,1.5,426.220001,438.01001,455.23999,469.950012,472.850006,470.959991,471.320007,471.660004
02/12/11 1:59,2,12,2011,2:00:00 AM,2.0,424.269989,439.209991,453.369995,471.359985,476.51001,477.390015,477.299988,478.399994
02/12/11 2:29,2,12,2011,2:30:00 AM,2.5,430.149994,441.100006,449.059998,468.170013,474.179993,473.339996,473.589996,474.26001
02/12/11 2:59,2,12,2011,3:00:00 AM,3.0,436.570007,450.209991,468.279999,476.799988,478.709991,477.709991,478.200012,478.820007
02/12/11 3:29,2,12,2011,3:30:00 AM,3.5,440.070007,449.869995,466.790009,479.73999,482.200012,482.970001,483.160004,483.380005
02/12/11 3:59,2,12,2011,4:00:00 AM,4.0,449.410004,463.540009,478.48999,486.75,488.100006,487.920013,488.269989,489.230011
02/12/11 4:29,2,12,2011,4:30:00 AM,4.5,437.109985,455.570007,468.5,484.48999,489.440002,489.690002,489.769989,490.859985
02/12/11 4:59,2,12,2011,5:00:00 AM,5.0,435.410004,454.829987,472.049988,483.839996,487.559998,488.76001,489.410004,490.01001
02/12/11 5:29,2,12,2011,5:30:00 AM,5.5,438.369995,447.929993,470.51001,481.730011,483.519989,480.76001,480.48999,481.619995
02/12/11 5:59,2,12,2011,6:00:00 AM,6.0,440.950012,461.269989,476.529999,487.720001,488.75,489.579987,490.049988,490.5
02/12/11 6:29,2,12,2011,6:30:00 AM,6.5,437.579987,463.230011,474.98999,491.269989,492.380005,491.429993,492.73999,493.5
02/12/11 6:59,2,12,2011,7:00:00 AM,7.0,453.309998,464.429993,482.25,494.73999,497.529999,495.359985,495.890015,496.230011
02/12/11 7:29,2,12,2011,7:30:00 AM,7.5,440.149994,443.079987,444.070007,468.01001,482.23999,481.209991,482.200012,483.679993
02/12/11 7:59,2,12,2011,8:00:00 AM,8.0,436.779999,438.040009,436.429993,458.98999,495.190002,494.970001,496.399994,497.140015
02/12/11 8:29,2,12,2011,8:30:00 AM,8.5,416.609985,417.5,414.440002,422.76001,458.709991,471.450012,477.549988,482.399994
02/12/11 8:59,2,12,2011,9:00:00 AM,9.0,405.76001,405.730011,404.429993,405.190002,416.019989,425.649994,432.899994,437.630005
02/12/11 9:29,2,12,2011,9:30:00 AM,9.5,394.149994,394.25,393.23999,395.160004,404.98999,417.459991,423.299988,429.809998
02/12/11 9:59,2,12,2011,10:00:00 AM,10.0,385.029999,385.420013,386.73999,395.320007,402.970001,413.399994,420.799988,427.170013
02/12/11 10:29,2,12,2011,10:30:00 AM,10.5,379.76001,379.540009,379.019989,381.160004,384.700012,390.220001,397.23999,404.76001
02/12/11 10:59,2,12,2011,11:00:00 AM,11.0,378.209991,377.619995,377.779999,381.679993,388.019989,392.519989,400.850006,405.809998
02/12/11 11:29,2,12,2011,11:30:00 AM,11.5,377.23999,376.75,376.399994,378.220001,384.269989,384.559998,391.619995,402.170013
02/12/11 11:59,2,12,2011,12:00:00 PM,12.0,376.690002,376.170013,375.910004,377.100006,381.929993,382.73999,386.880005,395.820007
02/12/11 12:29,2,12,2011,12:30:00 PM,12.5,376.070007,375.470001,374.769989,376.329987,383.790009,385.670013,391.559998,401.119995
02/12/11 12:59,2,12,2011,1:00:00 PM,13.0,374.910004,374.579987,373.899994,378.299988,386.320007,392.459991,400.980011,410.170013
02/12/11 13:29,2,12,2011,1:30:00 PM,13.5,374.940002,374.440002,373.75,374.100006,381.670013,395.190002,406.950012,420.170013
02/12/11 13:59,2,12,2011,2:00:00 PM,14.0,373.76001,372.26001,371.100006,371.529999,387.149994,392.709991,405.059998,415.769989
02/12/11 14:29,2,12,2011,2:30:00 PM,14.5,374.929993,373.779999,372.859985,371.549988,378.220001,386.51001,401.399994,420.73999
02/12/11 14:59,2,12,2011,3:00:00 PM,15.0,376.070007,375.329987,374.01001,372.290009,377.290009,396.390015,413.119995,429.269989
02/12/11 15:29,2,12,2011,3:30:00 PM,15.5,377.190002,376.040009,373.98999,371.910004,381.940002,397.940002,411.540009,428.200012
02/12/11 15:59,2,12,2011,4:00:00 PM,16.0,377.390015,376.100006,374.394989,370.734985,383.625,401.964996,416.674988,432.86499
02/12/11 16:29,2,12,2011,4:30:00 PM,16.5,377.589996,376.160004,374.799988,369.559998,385.309998,405.98999,421.809998,437.529999
02/12/11 16:59,2,12,2011,5:00:00 PM,17.0,379.140015,377.609985,376.339996,377.149994,387.910004,393.869995,395.170013,404.149994
02/12/11 17:29,2,12,2011,5:30:00 PM,17.5,383,382.579987,382.619995,388.640015,391.140015,392.369995,400.540009,405.839996
02/12/11 17:59,2,12,2011,6:00:00 PM,18.0,385.149994,386.579987,394.079987,403.75,406.730011,404.299988,407.829987,412.730011
